id;author/id;author/name;author/url;participatory_space/id;participatory_space/url;taxonomies/ids;component/id;title/ca;title/en;title/machine_translations/es;description/ca;description/en;description/machine_translations/es;start_time;end_time;attendees;contributions;organizations;address;location;reference;attachments;url;related_proposals;related_results;published;withdrawn;withdrawn_at;location_hints;created_at;updated_at;latitude;longitude;follows_count;private_meeting;transparent;registration_form_enabled;comments/start_time;comments/end_time;comments/enabled;comments/count;online_meeting_url;closing_visible;closing_report;attending_organizations;registration_url;decidim_user_group_id;decidim_author_type;video_url;audio_url;closed_at;registration_terms/ca;registration_terms/en;registration_terms/machine_translations/es;available_slots;registrations_enabled;customize_registration_email;type_of_meeting;iframe_access_level;iframe_embed_type;reserved_slots;registration_type;location/ca;location/en;location/machine_translations/es;location_hints/ca;location_hints/en;location_hints/machine_translations/es
31;1;Nightly Decidim;https://nightly.decidim.org/;2;https://nightly.decidim.org/assemblies/nursery-thirsty;"";32;Occaecati omnis.;Debitis nihil.;Eos accusamus.;<p>Qui maiores id. Est id est. Blanditiis asperiores ut.</p>;<p>Nisi illo id. Illum totam molestias. Libero in voluptates.</p>;<p>Velit repellendus accusamus. Quo voluptatibus dolore. Enim consequatur minus.</p>;2025-06-01 00:00:00 UTC;2025-06-01 02:00:00 UTC;0;0;;21360 Annis Loaf 59017 Linnieberg;;NIGHT-MEET-2025-01-31;0;https://nightly.decidim.org/assemblies/nursery-thirsty/f/32/meetings/31;"";"";true;false;;;2025-01-29 11:13:57 UTC;2025-01-29 11:13:57 UTC;;;0;false;true;false;;;true;0;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;http://reilly.example/young_schaefer;;Decidim::Organization;;;;<p>Qui distinctio dolores. Sed perspiciatis nihil. Eius et porro.</p>;<p>Consequatur atque et. Soluta sapiente minima. Explicabo accusamus culpa.</p>;<p>Maiores dicta consectetur. Mollitia quia rem. At commodi odio.</p>;50;false;false;online;all;open_in_new_tab;0;on_different_platform;;;;;;
32;1;Nightly Decidim;https://nightly.decidim.org/;2;https://nightly.decidim.org/assemblies/nursery-thirsty;"";32;Eius dicta.;Tempora nihil.;Et est.;<p>Totam sit ut. Dolor optio et. Esse quos et.</p>;<p>In cupiditate tempore. Occaecati sapiente sit. Doloribus rem mollitia.</p>;<p>Ipsam rerum qui. Ab ut autem. Accusamus laborum perferendis.</p>;2025-03-19 00:00:00 UTC;2025-04-04 00:00:00 UTC;0;0;;797 Greenfelder Glens 75338-3141 Port Myrnafort;;NIGHT-MEET-2025-01-32;0;https://nightly.decidim.org/assemblies/nursery-thirsty/f/32/meetings/32;"";"";true;false;;;2025-01-29 11:13:57 UTC;2025-01-29 11:13:57 UTC;;;0;false;true;false;;;true;1;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::Organization;;;;<p>Voluptatibus maiores dolore. Sed omnis voluptatem. Omnis cupiditate optio.</p>;<p>Officia placeat at. Tempora et sequi. Est praesentium aut.</p>;<p>Veritatis sequi est. Eum unde ut. Voluptatum porro ut.</p>;10;true;false;online;all;open_in_live_event_page;0;on_this_platform;;;;;;
33;1;Nightly Decidim;https://nightly.decidim.org/;2;https://nightly.decidim.org/assemblies/nursery-thirsty;"";32;Voluptatem qui.;Voluptatem vel.;Molestiae cumque.;<p>Quia voluptas velit. Modi earum quas. Laudantium est quod.</p>;<p>Aspernatur omnis omnis. Beatae sapiente repellendus. Quia aut quam.</p>;<p>Atque adipisci libero. Dicta saepe tempore. Dolore incidunt debitis.</p>;2025-02-24 00:00:00 UTC;2025-02-24 03:00:00 UTC;0;0;;265 John Track 54371 Frankiechester;;NIGHT-MEET-2025-01-33;0;https://nightly.decidim.org/assemblies/nursery-thirsty/f/32/meetings/33;"";"";true;false;;;2025-01-29 11:13:57 UTC;2025-01-29 11:13:57 UTC;77.47280894309344;136.28399225573668;0;false;true;false;;;true;0;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::Organization;;;;<p>Omnis velit quae. Temporibus qui facilis. Incidunt iste non.</p>;<p>Fugiat officiis ipsa. Temporibus enim quia. Quis voluptatem quia.</p>;<p>Impedit et nemo. Velit recusandae hic. Impedit eaque incidunt.</p>;40;true;false;hybrid;all;open_in_live_event_page;0;on_this_platform;Voluptas rerum aut dolores blanditiis in eius quia suscipit esse.;Dolor odio sit quis quasi corporis nobis et voluptate maiores.;Qui at aut repellendus voluptatibus laudantium incidunt qui rerum sed.;Maiores maxime dolores porro nostrum ipsam cum consequatur qui.;Nemo et quae omnis nulla dolor quas et quo.;Debitis dolores eligendi modi dolore reiciendis et odio veritatis.
34;1;Nightly Decidim;https://nightly.decidim.org/;2;https://nightly.decidim.org/assemblies/nursery-thirsty;"";32;Et debitis.;Nam consequatur.;Omnis dolores.;<p>Odio vero qui. Voluptate ex et. Ab pariatur in.</p>;<p>Dicta qui et. Voluptas iusto nisi. Quas eos dolores.</p>;<p>Exercitationem veniam corrupti. Molestiae aliquid ab. Recusandae debitis ut.</p>;2024-11-12 00:00:00 UTC;2024-11-12 02:00:00 UTC;0;0;;71480 Predovic Lodge 40809-4203 East Rosendohaven;;NIGHT-MEET-2025-01-34;3;https://nightly.decidim.org/assemblies/nursery-thirsty/f/32/meetings/34;"";"";true;false;;;2025-01-29 11:13:57 UTC;2025-01-29 11:13:58 UTC;35.76557322602356;-50.235770401274465;0;false;true;false;;;true;7;;;;;;;Decidim::Organization;;;;<p>Odit at eum. Velit dolorem quam. Ratione dignissimos itaque.</p>;<p>Illo sed aliquid. Earum ratione ipsum. Consectetur dolorum corporis.</p>;<p>Fuga soluta dolore. Ad est rerum. Laudantium modi aut.</p>;30;true;false;in_person;all;none;0;on_this_platform;Atque nihil laudantium voluptate quas optio quam non sint voluptatem et quidem quia et et ipsum.;Magnam perspiciatis quis nulla aut soluta perferendis magni eius et laboriosam accusamus dolor eos non odio.;Quidem eos voluptatem vel quia saepe rerum tempora eos ea nihil omnis alias deserunt minus rerum.;Vero doloremque.;Totam accusamus.;Deserunt sunt.
35;1;Nightly Decidim;https://nightly.decidim.org/;2;https://nightly.decidim.org/assemblies/nursery-thirsty;"";32;Tenetur molestias.;Rerum est.;Nobis autem.;<p>Optio molestiae aut. Qui voluptatem deleniti. Blanditiis omnis dolore.</p>;<p>Iure quam in. Nemo et ducimus. Adipisci dolorum dolores.</p>;<p>Blanditiis incidunt voluptas. Quia corrupti recusandae. Dicta sunt dolorem.</p>;2024-12-06 00:00:00 UTC;2024-12-08 00:00:00 UTC;0;0;;772 Lane Flat 22942 Port Nick;;NIGHT-MEET-2025-01-35;0;https://nightly.decidim.org/assemblies/nursery-thirsty/f/32/meetings/35;"";"";true;false;;;2025-01-29 11:13:59 UTC;2025-01-29 11:13:59 UTC;;;0;false;true;false;;;true;0;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;http://bogisich-nienow.test/brandi.collier;;Decidim::Organization;;;;<p>Sapiente consequatur eaque. Et velit cupiditate. Et reprehenderit ut.</p>;<p>Non id ea. Omnis architecto vel. Perspiciatis rerum iure.</p>;<p>Vero error quod. Est nulla dolorum. Dolores aut voluptatem.</p>;40;false;false;online;all;open_in_live_event_page;0;on_different_platform;;;;;;
36;1;Nightly Decidim;https://nightly.decidim.org/;2;https://nightly.decidim.org/assemblies/nursery-thirsty;"";32;Eos doloribus.;Nesciunt nostrum.;Quidem sit.;<p>Harum quasi quae. Tempora modi sed. Aspernatur et assumenda.</p>;<p>Incidunt rerum aspernatur. Repellat facilis voluptatem. Quia accusantium facere.</p>;<p>Delectus dolorem alias. Ipsam qui voluptatem. Sequi eaque error.</p>;2025-03-04 00:00:00 UTC;2025-03-08 00:00:00 UTC;0;0;;1591 Schmitt Ramp 16972 North Bernardo;;NIGHT-MEET-2025-01-36;0;https://nightly.decidim.org/assemblies/nursery-thirsty/f/32/meetings/36;"";"";true;false;;;2025-01-29 11:13:59 UTC;2025-01-29 11:13:59 UTC;;;0;false;true;false;;;true;6;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;http://beahan-rosenbaum.example/lionel.feeney;;Decidim::Organization;;;;<p>Ut aut odio. Perspiciatis nostrum fuga. Nostrum omnis recusandae.</p>;<p>Possimus quod dolores. Aut fugiat tenetur. Tempora rem accusamus.</p>;<p>Pariatur provident tempora. Dolorem officiis quas. Qui corrupti eum.</p>;50;true;false;online;all;open_in_live_event_page;0;on_different_platform;;;;;;
37;1;Nightly Decidim;https://nightly.decidim.org/;2;https://nightly.decidim.org/assemblies/nursery-thirsty;"";32;Eum iste.;Cumque vitae.;Eaque inventore.;<p>Sunt quia numquam. Eveniet facilis veritatis. Sit sed repellendus.</p>;<p>Quod iusto deleniti. Ducimus impedit nostrum. Iusto dignissimos rerum.</p>;<p>Tempora perferendis ut. Voluptatem unde ut. Non est quia.</p>;2025-05-24 00:00:00 UTC;2025-05-24 03:00:00 UTC;0;0;;3690 Sherly Lodge 18855 Lake Skyehaven;;NIGHT-MEET-2025-01-37;0;https://nightly.decidim.org/assemblies/nursery-thirsty/f/32/meetings/37;"";"";true;false;;;2025-01-29 11:13:59 UTC;2025-01-29 11:14:00 UTC;36.23295211516215;80.31984854412468;0;false;true;false;;;true;6;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::Organization;;;;<p>Incidunt quibusdam minus. Officiis et sapiente. Omnis excepturi autem.</p>;<p>Sunt ullam voluptatum. Rerum ea fuga. Deserunt natus tempore.</p>;<p>Autem consequatur assumenda. Possimus rerum voluptatem. Incidunt omnis molestiae.</p>;30;true;false;hybrid;all;open_in_new_tab;0;on_this_platform;Aut iusto suscipit in labore.;Mollitia enim veniam ut aut.;Est omnis recusandae voluptatem omnis.;Maiores labore consectetur vero sint quos in ab fuga molestias nobis nesciunt est et enim repellendus sint.;At omnis exercitationem laborum sed enim reprehenderit et ad voluptatem quia velit autem sit molestiae tenetur aut.;Et odit aspernatur tempore quidem est qui harum sit placeat perferendis dolore et deleniti asperiores magni voluptatem.
38;1;Nightly Decidim;https://nightly.decidim.org/;2;https://nightly.decidim.org/assemblies/nursery-thirsty;"";32;Iusto et.;Et nam.;Tempore rerum.;<p>Nemo mollitia nulla. Odit laudantium perferendis. Quia et consequatur.</p>;<p>Explicabo officia qui. Ipsum quas delectus. Distinctio laudantium deserunt.</p>;<p>Ratione voluptatem similique. Dolorem odio voluptatibus. Voluptatem dolores repudiandae.</p>;2025-04-22 00:00:00 UTC;2025-04-22 04:00:00 UTC;0;0;;883 Audie Squares 12763 West Melodeeside;;NIGHT-MEET-2025-01-38;3;https://nightly.decidim.org/assemblies/nursery-thirsty/f/32/meetings/38;"";"";true;false;;;2025-01-29 11:14:00 UTC;2025-01-29 11:14:00 UTC;-16.045108094911484;-31.588872121688183;0;false;true;false;;;true;2;;;;;http://stamm-schimmel.example/mildred_herzog;;Decidim::Organization;;;;<p>Dolores in libero. Et quisquam aut. Est aliquid aperiam.</p>;<p>Eos eius totam. Sequi omnis rerum. Accusamus officiis eaque.</p>;<p>Ut magni illo. Aut tempora et. Voluptatem expedita qui.</p>;30;true;false;in_person;all;none;0;on_different_platform;Atque unde dolores voluptatem voluptatibus a quas.;Aliquid neque et ratione dolor aut repellat.;Aperiam itaque ex nesciunt non ut similique.;Qui quia veritatis velit veniam totam asperiores cupiditate similique aspernatur omnis praesentium est amet.;Nihil dignissimos eius quo non quisquam temporibus quasi quod velit est deleniti inventore a.;Eum reprehenderit eum saepe animi incidunt nobis perferendis aperiam repellat libero voluptate et distinctio.
39;239;Moon Farrell;https://nightly.decidim.org/profiles/odessa_fahey-8817;2;https://nightly.decidim.org/assemblies/nursery-thirsty;"";32;Non laborum.;Et omnis.;Quae non.;<p>Non blanditiis labore. Voluptatem maiores et. Qui dolor sapiente.</p>;<p>Neque ut nihil. Qui et unde. Nihil sunt quia.</p>;<p>Modi a sint. Sunt dolores nihil. Officia ut quis.</p>;2025-04-16 00:00:00 UTC;2025-04-16 04:00:00 UTC;0;0;;12655 Lyndon Gardens 86483-8118 West Ike;;NIGHT-MEET-2025-01-39;0;https://nightly.decidim.org/assemblies/nursery-thirsty/f/32/meetings/39;"";"";true;false;;;2025-01-29 11:14:01 UTC;2025-01-29 11:14:01 UTC;-29.245582769038506;42.95574966720582;0;false;true;false;;;true;1;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::UserBaseEntity;;;;<p>Qui consectetur maxime. Dignissimos quo dolores. Voluptatem numquam debitis.</p>;<p>Voluptas quaerat saepe. Asperiores ut ratione. Consequuntur eius et.</p>;<p>Placeat magnam impedit. Alias est consequatur. Iure iste voluptatem.</p>;40;true;false;hybrid;all;open_in_live_event_page;0;on_this_platform;Qui magnam voluptas numquam ea est aut rerum aut officiis iure vel voluptatem adipisci.;Odit accusamus quod maxime officiis itaque assumenda incidunt distinctio quaerat recusandae voluptatibus quo illum.;Officia temporibus aspernatur enim quaerat voluptatem unde minus commodi voluptatem quod ducimus fugit repellat.;Rerum quod animi nam atque sed dolores qui laudantium dicta.;Eaque voluptas ratione tempore recusandae ipsum sit qui fugiat repellendus.;Soluta in maxime ut impedit eum tenetur et nemo repudiandae.
40;473;Launa Kozey;https://nightly.decidim.org/profiles/fernanda-9910;2;https://nightly.decidim.org/assemblies/nursery-thirsty;"";32;Et ut.;Voluptatem vel.;Non quo.;<p>Fugiat perferendis cumque. Odio fugiat qui. Quia nesciunt ut.</p>;<p>Debitis tempora distinctio. Eos deleniti minus. Magni ut nesciunt.</p>;<p>Voluptates animi nisi. Aliquam enim deserunt. Est possimus aut.</p>;2025-05-21 00:00:00 UTC;2025-05-30 00:00:00 UTC;0;0;;74874 Fritsch River 68246 South Carlee;;NIGHT-MEET-2025-01-40;0;https://nightly.decidim.org/assemblies/nursery-thirsty/f/32/meetings/40;"";"";true;false;;;2025-01-29 11:14:01 UTC;2025-01-29 11:14:03 UTC;0.6189672273781213;-66.94946062366029;0;false;true;false;;;true;7;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;474;Decidim::UserBaseEntity;;;;<p>Doloremque fugit assumenda. Dolorem temporibus quasi. Accusantium nulla deserunt.</p>;<p>Quidem a labore. Sunt officia esse. Delectus quasi et.</p>;<p>Praesentium quo in. Id rerum est. Consequatur autem recusandae.</p>;20;true;false;hybrid;all;open_in_live_event_page;0;on_this_platform;Veniam autem quia voluptas molestias reiciendis provident animi possimus.;Voluptates reiciendis et ea qui nisi porro quos laudantium.;Omnis laudantium sit ut eaque assumenda tenetur ipsam praesentium.;Adipisci quis aut.;Dicta nihil vitae.;Distinctio nobis fuga.
41;1;Nightly Decidim;https://nightly.decidim.org/;3;https://nightly.decidim.org/assemblies/rung-academy;"";41;Consectetur aut.;Voluptas excepturi.;Corporis rerum.;<p>Consequatur ut tenetur. Odit atque dolorum. Sit corporis aperiam.</p>;<p>Commodi dignissimos porro. Et ipsa accusantium. Nisi beatae mollitia.</p>;<p>Ea eveniet earum. Impedit ut modi. Vel quae omnis.</p>;2025-05-30 00:00:00 UTC;2025-05-30 02:00:00 UTC;0;0;;52543 Fabian Green 42915-9633 East Lenoramouth;;NIGHT-MEET-2025-01-41;0;https://nightly.decidim.org/assemblies/rung-academy/f/41/meetings/41;"";"";true;false;;;2025-01-29 11:15:26 UTC;2025-01-29 11:15:26 UTC;;;0;false;true;false;;;true;0;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::Organization;;;;<p>Et incidunt quam. Qui magni aut. Et laborum rerum.</p>;<p>Laboriosam et qui. Non est ut. Ea aut quaerat.</p>;<p>Voluptate distinctio mollitia. Est in quibusdam. Consequuntur earum saepe.</p>;40;true;false;online;all;embed_in_meeting_page;0;on_this_platform;;;;;;
42;1;Nightly Decidim;https://nightly.decidim.org/;3;https://nightly.decidim.org/assemblies/rung-academy;"";41;Voluptatem sunt.;Laboriosam quaerat.;Dolore ullam.;<p>Voluptas facere necessitatibus. Possimus et quisquam. Possimus laboriosam quis.</p>;<p>Consequatur distinctio at. Corporis nulla asperiores. Ipsam deserunt quam.</p>;<p>In aut suscipit. Alias harum id. Rerum et voluptas.</p>;2025-05-12 00:00:00 UTC;2025-05-25 00:00:00 UTC;0;0;;3924 Xiao Pines 71532-8620 New Adelina;;NIGHT-MEET-2025-01-42;0;https://nightly.decidim.org/assemblies/rung-academy/f/41/meetings/42;"";"";true;false;;;2025-01-29 11:15:26 UTC;2025-01-29 11:15:27 UTC;;;0;false;true;false;;;true;4;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;http://bailey-effertz.example/blake;;Decidim::Organization;;;;<p>Ea nihil consequuntur. Quisquam dicta iure. Quo nam placeat.</p>;<p>Sed corrupti maiores. Nemo deserunt ipsum. Repellendus quo aliquid.</p>;<p>Enim maiores nemo. Eos laboriosam fuga. Voluptatem ab sed.</p>;50;true;false;online;all;open_in_live_event_page;0;on_different_platform;;;;;;
43;1;Nightly Decidim;https://nightly.decidim.org/;3;https://nightly.decidim.org/assemblies/rung-academy;"";41;Aspernatur qui.;Id delectus.;Unde iusto.;<p>Eum error autem. Voluptate sunt aut. Laudantium officia dolores.</p>;<p>Perspiciatis voluptatibus aliquam. Facilis at velit. Culpa placeat in.</p>;<p>Vel dolores earum. Fugiat tempore nisi. Qui laborum quasi.</p>;2025-04-25 00:00:00 UTC;2025-05-08 00:00:00 UTC;0;0;;9005 Walter Neck 74249 East Donte;;NIGHT-MEET-2025-01-43;0;https://nightly.decidim.org/assemblies/rung-academy/f/41/meetings/43;"";"";true;false;;;2025-01-29 11:15:27 UTC;2025-01-29 11:15:29 UTC;-28.035748196177742;12.605067419888286;0;false;true;false;;;true;5;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;http://okon-prohaska.example/kareen;;Decidim::Organization;;;;<p>Incidunt sequi ullam. Quibusdam et provident. Enim minus debitis.</p>;<p>Quas quasi nulla. Qui asperiores repudiandae. Officia consequatur similique.</p>;<p>Libero error hic. Sed recusandae eum. Excepturi libero omnis.</p>;10;true;false;hybrid;all;open_in_new_tab;0;on_different_platform;Eum voluptatem consequatur neque ipsa esse reprehenderit nulla facilis rerum recusandae.;Dignissimos dolor officia sint sit et facilis laboriosam sapiente ipsa mollitia.;Similique earum ut facilis nobis omnis aut enim neque unde voluptas.;Porro officiis magnam sit id aut natus nulla est alias qui veniam unde sit dolor recusandae cupiditate.;Harum dolor ea magnam debitis ab ut incidunt id atque nostrum fugiat ex ad optio esse aperiam.;Nisi consequatur quasi corporis voluptatem maxime aut at vero fuga ut qui consequuntur est explicabo expedita id.
44;1;Nightly Decidim;https://nightly.decidim.org/;3;https://nightly.decidim.org/assemblies/rung-academy;"";41;Et voluptatum.;Vitae sit.;Veniam non.;<p>Omnis asperiores aliquid. Eveniet saepe nihil. Et est repudiandae.</p>;<p>Modi velit dolorum. Nulla laudantium vel. Quia sed facere.</p>;<p>Totam enim optio. Ipsum aut soluta. Aut animi consequatur.</p>;2025-01-22 00:00:00 UTC;2025-01-22 04:00:00 UTC;0;0;;469 Von Fields 44677 Willisshire;;NIGHT-MEET-2025-01-44;3;https://nightly.decidim.org/assemblies/rung-academy/f/41/meetings/44;"";"";true;false;;;2025-01-29 11:15:29 UTC;2025-01-29 11:15:30 UTC;-25.59678334641528;-98.06937523457955;0;false;true;false;;;true;5;;;;;;;Decidim::Organization;;;;<p>Quod eligendi quis. Id fugit veritatis. Autem perspiciatis omnis.</p>;<p>Ut vel vitae. Voluptas sunt quo. Debitis inventore tempore.</p>;<p>Aut mollitia quidem. Occaecati sunt qui. Ut enim in.</p>;50;true;false;in_person;all;none;0;on_this_platform;Aliquid minima nam sed labore itaque aut officia quidem enim occaecati et fuga voluptas velit eos voluptas fugiat dignissimos earum.;Dignissimos eius et officia dolorem adipisci quae provident ex aut omnis voluptate qui et voluptas et veritatis similique quibusdam minima.;Maxime corrupti qui ratione amet non nihil cupiditate inventore ut facilis rem occaecati nostrum suscipit fugiat totam et expedita doloribus.;Aperiam veniam facere voluptatum perferendis optio odit dignissimos et exercitationem qui cumque laudantium quia.;Assumenda rerum dolores autem consequuntur suscipit error perspiciatis soluta possimus dolorem nobis eius magni.;Quia quam ipsa ut accusamus illo et sit non tenetur reprehenderit fugiat autem ea.
45;1;Nightly Decidim;https://nightly.decidim.org/;3;https://nightly.decidim.org/assemblies/rung-academy;"";41;Pariatur omnis.;Voluptatem doloremque.;Aliquid laborum.;<p>Quaerat ut repellat. Distinctio saepe quas. Libero ratione odio.</p>;<p>Dolorum deserunt sit. Repellat architecto labore. Architecto aut labore.</p>;<p>Est doloribus excepturi. Id vel aut. Voluptatem occaecati unde.</p>;2025-04-19 00:00:00 UTC;2025-04-19 03:00:00 UTC;0;0;;109 Schaden Coves 32618 East Haihaven;;NIGHT-MEET-2025-01-45;0;https://nightly.decidim.org/assemblies/rung-academy/f/41/meetings/45;"";"";true;false;;;2025-01-29 11:15:31 UTC;2025-01-29 11:15:32 UTC;;;0;false;true;false;;;true;4;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;http://hettinger.example/tilda.koepp;;Decidim::Organization;;;;<p>Omnis consequatur odit. Omnis consequuntur sit. Aut rerum omnis.</p>;<p>Non at qui. Ea voluptatum rerum. Officiis deleniti illum.</p>;<p>Eaque sint amet. Ut quia doloremque. Sunt veniam aut.</p>;50;false;false;online;all;open_in_live_event_page;0;on_different_platform;;;;;;
46;1;Nightly Decidim;https://nightly.decidim.org/;3;https://nightly.decidim.org/assemblies/rung-academy;"";41;Dignissimos vel.;Et maxime.;Exercitationem ut.;<p>Et cupiditate asperiores. Necessitatibus eaque aut. Tempora quis non.</p>;<p>Neque ducimus quasi. Nisi magnam quidem. Et facere totam.</p>;<p>Doloribus molestiae officia. Similique porro magni. Assumenda dolores dignissimos.</p>;2025-02-15 00:00:00 UTC;2025-02-19 00:00:00 UTC;0;0;;840 Hickle Mountains 57634-1173 South Alberto;;NIGHT-MEET-2025-01-46;0;https://nightly.decidim.org/assemblies/rung-academy/f/41/meetings/46;"";"";true;false;;;2025-01-29 11:15:32 UTC;2025-01-29 11:15:32 UTC;;;0;false;true;false;;;true;5;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::Organization;;;;<p>Voluptas sed quas. At est quas. Perferendis quia saepe.</p>;<p>Deleniti impedit non. Vel qui architecto. Praesentium provident culpa.</p>;<p>Et excepturi eum. Suscipit quaerat voluptas. Perferendis ea ratione.</p>;40;true;false;online;all;open_in_live_event_page;0;registration_disabled;;;;;;
47;1;Nightly Decidim;https://nightly.decidim.org/;3;https://nightly.decidim.org/assemblies/rung-academy;"";41;Velit accusamus.;Eos quo.;Blanditiis deserunt.;<p>Error ullam id. Consequuntur quos impedit. Voluptatem magnam voluptatem.</p>;<p>Accusantium quidem magnam. Sunt quibusdam autem. Dolorum blanditiis dicta.</p>;<p>Natus libero ut. Voluptas iste aut. Fugit neque odit.</p>;2025-05-28 00:00:00 UTC;2025-06-01 00:00:00 UTC;0;0;;732 Johnetta Mountains 50703-4304 Magdalenefurt;;NIGHT-MEET-2025-01-47;0;https://nightly.decidim.org/assemblies/rung-academy/f/41/meetings/47;"";"";true;false;;;2025-01-29 11:15:32 UTC;2025-01-29 11:15:33 UTC;39.49868687001157;-112.54672563834932;0;false;true;false;;;true;0;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::Organization;;;;<p>Omnis debitis cupiditate. Eveniet est nihil. Nihil vitae numquam.</p>;<p>Id quisquam atque. Assumenda perferendis vel. Eum facilis provident.</p>;<p>Alias dolorum et. Repudiandae amet magni. At saepe quia.</p>;20;true;false;hybrid;all;embed_in_meeting_page;0;on_this_platform;Nostrum quia possimus ipsam nam est ut eaque sapiente perspiciatis aperiam iste temporibus et autem.;Consequuntur consequatur itaque id debitis adipisci earum molestiae corrupti omnis non voluptatem illo nemo incidunt.;Reiciendis beatae maxime enim placeat in suscipit nesciunt distinctio pariatur a vel facilis error accusantium.;Eos maxime iste voluptatem necessitatibus laborum quo sed consequatur corrupti earum sapiente voluptates aut porro vel vitae vel modi.;Quam deserunt veritatis quia earum sunt est quaerat maiores ipsa sapiente vel similique magnam culpa qui reprehenderit voluptatem consectetur.;Ut esse velit delectus dolores quo omnis et at unde ea nostrum velit minima nam quia illum officiis eos.
48;1;Nightly Decidim;https://nightly.decidim.org/;3;https://nightly.decidim.org/assemblies/rung-academy;"";41;Et deserunt.;Ratione omnis.;Perspiciatis eum.;<p>Distinctio dolore voluptatibus. Deleniti officiis ut. Quia rem itaque.</p>;<p>Cumque molestiae cum. Dolorem accusantium dolore. Neque qui illum.</p>;<p>Tenetur qui itaque. Assumenda aut nulla. Soluta sed recusandae.</p>;2024-09-26 00:00:00 UTC;2024-09-26 03:00:00 UTC;0;0;;2028 Ernser Wells 90948-6085 West Connie;;NIGHT-MEET-2025-01-48;3;https://nightly.decidim.org/assemblies/rung-academy/f/41/meetings/48;"";"";true;false;;;2025-01-29 11:15:33 UTC;2025-01-29 11:15:35 UTC;81.79416682101154;-164.31366599450283;0;false;true;false;;;true;8;;;;;;;Decidim::Organization;;;;<p>Qui sunt adipisci. Et aperiam fugiat. Labore qui a.</p>;<p>Modi impedit aut. Totam ut accusamus. Eos cumque omnis.</p>;<p>Officiis quia at. Nam ratione rerum. Veniam aut ut.</p>;30;false;false;in_person;all;none;0;registration_disabled;Aut doloremque voluptates rerum facilis voluptatem quis distinctio dolorum est voluptatem nostrum deleniti eos.;Voluptatem voluptatem aut consequuntur odio ut animi omnis quia eum aliquid fuga enim est.;Quaerat porro ea suscipit et velit molestiae tempora assumenda laborum ipsam excepturi accusamus enim.;Harum qui sit asperiores rem et et optio non deleniti placeat blanditiis sint a dolor rerum laudantium delectus eaque rerum.;Veritatis nostrum quis est dignissimos repellendus blanditiis suscipit et nihil dolores hic aliquam animi fugiat debitis dolore nisi recusandae odit.;Ipsum nemo qui in dolor optio consectetur et quae numquam labore odit enim facere ullam possimus et eligendi id commodi.
49;34;Oma Reinger;https://nightly.decidim.org/profiles/jean-4712;3;https://nightly.decidim.org/assemblies/rung-academy;"";41;Vel velit.;Sit aperiam.;Dolore omnis.;<p>Quia ut autem. Laborum fugit magnam. Perspiciatis dolorem optio.</p>;<p>Commodi ab dolorem. Tenetur animi iste. Officia accusamus asperiores.</p>;<p>Eaque inventore et. A explicabo culpa. Earum ullam velit.</p>;2025-04-20 00:00:00 UTC;2025-04-25 00:00:00 UTC;0;0;;183 Corrine Fords 77475-0463 East Mickey;;NIGHT-MEET-2025-01-49;0;https://nightly.decidim.org/assemblies/rung-academy/f/41/meetings/49;"";"";true;false;;;2025-01-29 11:15:36 UTC;2025-01-29 11:15:37 UTC;33.41902146073606;-53.668134185538506;0;false;true;false;;;true;6;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::UserBaseEntity;;;;<p>Molestiae culpa et. Natus velit sint. Culpa quaerat assumenda.</p>;<p>Facilis modi in. Molestiae soluta quidem. Cumque deserunt est.</p>;<p>Et quibusdam voluptatibus. Ut ullam officiis. Officiis cupiditate reprehenderit.</p>;30;true;false;hybrid;all;open_in_new_tab;0;on_this_platform;Non molestiae in qui ab.;Aut sed non non distinctio.;Sit expedita aut eligendi dolores.;Culpa odio repellat dolorum recusandae dolores cumque ad voluptates laudantium voluptate dicta reiciendis.;Autem vero omnis eaque voluptatem numquam vitae ad dolorum nihil iste quam maiores.;Sit cumque vitae hic dolores et deleniti maiores repudiandae cupiditate alias omnis quod.
